Number,Year,Month,Day,Hour,Minute,Temp,Salinity
632,2019,6,9,19,5,8.161,35.0699
633,2019,6,9,19,10,8.16,35.0709
634,2019,6,9,19,15,8.159,35.0719
635,2019,6,9,19,20,8.16,35.0719
636,2019,6,9,19,25,8.159,35.0729
637,2019,6,9,19,30,8.161,35.0719
638,2019,6,9,19,35,8.161,35.0719
639,2019,6,9,19,40,8.16,35.0729
640,2019,6,9,19,45,8.161,35.0719
641,2019,6,9,19,50,8.162,35.0729
642,2019,6,9,19,55,8.163,35.0719
643,2019,6,9,20,0,8.162,35.0719
644,2019,6,9,20,5,8.163,35.0729
645,2019,6,9,20,10,8.161,35.0729
646,2019,6,9,20,15,8.162,35.0729
647,2019,6,9,20,20,8.161,35.0719
648,2019,6,9,20,25,8.161,35.0699
649,2019,6,9,20,30,8.162,35.0699
650,2019,6,9,20,35,8.157,35.0709
651,2019,6,9,20,40,8.156,35.0699
652,2019,6,9,20,45,8.155,35.0689
653,2019,6,9,20,50,8.152,35.0699
654,2019,6,9,20,55,8.151,35.0699
655,2019,6,9,21,0,8.15,35.0709
656,2019,6,9,21,5,8.15,35.0709
657,2019,6,9,21,10,8.149,35.0719
658,2019,6,9,21,15,8.146,35.0739
659,2019,6,9,21,20,8.146,35.0739
660,2019,6,9,21,25,8.146,35.0749
661,2019,6,9,21,30,8.145,35.0759
662,2019,6,9,21,35,8.144,35.0769
663,2019,6,9,21,40,8.145,35.0769
664,2019,6,9,21,45,8.145,35.0769
665,2019,6,9,21,50,8.144,35.0759
666,2019,6,9,21,55,8.143,35.0769
667,2019,6,9,22,0,8.141,35.0779
668,2019,6,9,22,5,8.139,35.0769
669,2019,6,9,22,10,8.14,35.0769
670,2019,6,9,22,15,8.139,35.0769
671,2019,6,9,22,20,8.141,35.0749
672,2019,6,9,22,25,8.138,35.0769
673,2019,6,9,22,30,8.137,35.0759
674,2019,6,9,22,35,8.135,35.0769
675,2019,6,9,22,40,8.136,35.0789
676,2019,6,9,22,45,8.137,35.0759
677,2019,6,9,22,50,8.138,35.0759
678,2019,6,9,22,55,8.14,35.0759
679,2019,6,9,23,0,8.144,35.0759
680,2019,6,9,23,5,8.146,35.0749
681,2019,6,9,23,10,8.146,35.0749
682,2019,6,9,23,15,8.146,35.0759
683,2019,6,9,23,20,8.144,35.0749
684,2019,6,9,23,25,8.141,35.0759
685,2019,6,9,23,30,8.14,35.0749
686,2019,6,9,23,35,8.14,35.0759
687,2019,6,9,23,40,8.143,35.0749
688,2019,6,9,23,45,8.143,35.0739
689,2019,6,9,23,50,8.142,35.0749
690,2019,6,9,23,55,8.144,35.0729
691,2019,6,10,0,0,8.145,35.0739
692,2019,6,10,0,5,8.145,35.0749
693,2019,6,10,0,10,8.147,35.0749
694,2019,6,10,0,15,8.146,35.0749
695,2019,6,10,0,20,8.149,35.0739
696,2019,6,10,0,25,8.149,35.0739
697,2019,6,10,0,30,8.147,35.0739
698,2019,6,10,0,35,8.13,35.0739
699,2019,6,10,0,40,8.131,35.0709
700,2019,6,10,0,45,8.128,35.0719
701,2019,6,10,0,50,8.127,35.0709
702,2019,6,10,0,55,8.132,35.0739
703,2019,6,10,1,0,8.133,35.0749
704,2019,6,10,1,5,8.135,35.0739
705,2019,6,10,1,10,8.137,35.0739
706,2019,6,10,1,15,8.137,35.0739
707,2019,6,10,1,20,8.136,35.0739
708,2019,6,10,1,25,8.132,35.0749
709,2019,6,10,1,30,8.13,35.0739
710,2019,6,10,1,35,8.128,35.0729
711,2019,6,10,1,40,8.125,35.0739
712,2019,6,10,1,45,8.126,35.0729
713,2019,6,10,1,50,8.125,35.0729
714,2019,6,10,1,55,8.125,35.0739
715,2019,6,10,2,0,8.126,35.0729
716,2019,6,10,2,5,8.127,35.0739
717,2019,6,10,2,10,8.127,35.0719
718,2019,6,10,2,15,8.127,35.0679
719,2019,6,10,2,20,8.123,35.0689
720,2019,6,10,2,25,8.124,35.0659
721,2019,6,10,2,30,8.124,35.0679
722,2019,6,10,2,35,8.124,35.0679
723,2019,6,10,2,40,8.125,35.0669
724,2019,6,10,2,45,8.124,35.0659
725,2019,6,10,2,50,8.123,35.0659
726,2019,6,10,2,55,8.12,35.0679
727,2019,6,10,3,0,8.12,35.0699
728,2019,6,10,3,5,8.119,35.0699
729,2019,6,10,3,10,8.118,35.0719
730,2019,6,10,3,15,8.114,35.0739
731,2019,6,10,3,20,8.116,35.0719
732,2019,6,10,3,25,8.115,35.0729
733,2019,6,10,3,30,8.117,35.0709
734,2019,6,10,3,35,8.117,35.0699
735,2019,6,10,3,40,8.117,35.0659
736,2019,6,10,3,45,8.117,35.0649
737,2019,6,10,3,50,8.117,35.0639
738,2019,6,10,3,55,8.116,35.0639
739,2019,6,10,4,0,8.116,35.0649
740,2019,6,10,4,5,8.117,35.0619
741,2019,6,10,4,10,8.118,35.0579
742,2019,6,10,4,15,8.121,35.0589
743,2019,6,10,4,20,8.121,35.0569
744,2019,6,10,4,25,8.122,35.0589
745,2019,6,10,4,30,8.122,35.0619
746,2019,6,10,4,35,8.124,35.0609
747,2019,6,10,4,40,8.126,35.0609
748,2019,6,10,4,45,8.129,35.0609
749,2019,6,10,4,50,8.128,35.0629
750,2019,6,10,4,55,8.126,35.0619
751,2019,6,10,5,0,8.127,35.0619
752,2019,6,10,5,5,8.126,35.0639
753,2019,6,10,5,10,8.124,35.0639
754,2019,6,10,5,15,8.124,35.0649
755,2019,6,10,5,20,8.125,35.0649
756,2019,6,10,5,25,8.126,35.0639
757,2019,6,10,5,30,8.124,35.0679
758,2019,6,10,5,35,8.124,35.0689
759,2019,6,10,5,40,8.126,35.0679
760,2019,6,10,5,45,8.124,35.0689
761,2019,6,10,5,50,8.125,35.0679
762,2019,6,10,5,55,8.125,35.0679
763,2019,6,10,6,0,8.123,35.0689
764,2019,6,10,6,5,8.126,35.0709
765,2019,6,10,6,10,8.124,35.0699
766,2019,6,10,6,15,8.125,35.0709
767,2019,6,10,6,20,8.125,35.0709
768,2019,6,10,6,25,8.125,35.0709
769,2019,6,10,6,30,8.126,35.0699
770,2019,6,10,6,35,8.126,35.0719
771,2019,6,10,6,40,8.126,35.0699
772,2019,6,10,6,45,8.127,35.0709
773,2019,6,10,6,50,8.127,35.0699
774,2019,6,10,6,55,8.127,35.0699
775,2019,6,10,7,0,8.127,35.0699
776,2019,6,10,7,5,8.126,35.0709
777,2019,6,10,7,10,8.125,35.0709
778,2019,6,10,7,15,8.127,35.0709
779,2019,6,10,7,20,8.126,35.0709
780,2019,6,10,7,25,8.129,35.0689
781,2019,6,10,7,30,8.129,35.0699
782,2019,6,10,7,35,8.129,35.0689
783,2019,6,10,7,40,8.128,35.0699
784,2019,6,10,7,45,8.127,35.0699
785,2019,6,10,7,50,8.125,35.0719
786,2019,6,10,7,55,8.125,35.0729
787,2019,6,10,8,0,8.13,35.0719
788,2019,6,10,8,5,8.127,35.0709
789,2019,6,10,8,10,8.128,35.0709
790,2019,6,10,8,15,8.128,35.0699
791,2019,6,10,8,20,8.128,35.0729
792,2019,6,10,8,25,8.131,35.0699
793,2019,6,10,8,30,8.129,35.0719
794,2019,6,10,8,35,8.126,35.0709
795,2019,6,10,8,40,8.126,35.0719
796,2019,6,10,8,45,8.128,35.0709
797,2019,6,10,8,50,8.126,35.0719
798,2019,6,10,8,55,8.128,35.0719
799,2019,6,10,9,0,8.125,35.0739
800,2019,6,10,9,5,8.126,35.0739
801,2019,6,10,9,10,8.125,35.0759
802,2019,6,10,9,15,8.126,35.0759
803,2019,6,10,9,20,8.127,35.0759
804,2019,6,10,9,25,8.127,35.0769
805,2019,6,10,9,30,8.127,35.0779
806,2019,6,10,9,35,8.127,35.0789
807,2019,6,10,9,40,8.128,35.0779
808,2019,6,10,9,45,8.129,35.0779
809,2019,6,10,9,50,8.13,35.0779
810,2019,6,10,9,55,8.132,35.0779
811,2019,6,10,10,0,8.131,35.0789
812,2019,6,10,10,5,8.131,35.0789
813,2019,6,10,10,10,8.132,35.0779
814,2019,6,10,10,15,8.131,35.0789
815,2019,6,10,10,20,8.132,35.0789
816,2019,6,10,10,25,8.132,35.0799
817,2019,6,10,10,30,8.133,35.0799
818,2019,6,10,10,35,8.132,35.0789
819,2019,6,10,10,40,8.132,35.0789
820,2019,6,10,10,45,8.131,35.0799
821,2019,6,10,10,50,8.132,35.0789
822,2019,6,10,10,55,8.134,35.0779
823,2019,6,10,11,0,8.133,35.0799
824,2019,6,10,11,5,8.134,35.0799
825,2019,6,10,11,10,8.134,35.0799
826,2019,6,10,11,15,8.136,35.0799
827,2019,6,10,11,20,8.138,35.0799
828,2019,6,10,11,25,8.142,35.0799
829,2019,6,10,11,30,8.142,35.0799
830,2019,6,10,11,35,8.142,35.0789
831,2019,6,10,11,40,8.143,35.0789
832,2019,6,10,11,45,8.145,35.0789
833,2019,6,10,11,50,8.147,35.0789
834,2019,6,10,11,55,8.146,35.0789
835,2019,6,10,12,0,8.146,35.0789
836,2019,6,10,12,5,8.146,35.0789
837,2019,6,10,12,10,8.147,35.0789
838,2019,6,10,12,15,8.146,35.0789
839,2019,6,10,12,20,8.148,35.0769
840,2019,6,10,12,25,8.147,35.0779
841,2019,6,10,12,30,8.148,35.0769
842,2019,6,10,12,35,8.147,35.0779
843,2019,6,10,12,40,8.146,35.0779
844,2019,6,10,12,45,8.147,35.0789
845,2019,6,10,12,50,8.148,35.0769
846,2019,6,10,12,55,8.147,35.0759
847,2019,6,10,13,0,8.15,35.0759
848,2019,6,10,13,5,8.151,35.0769
849,2019,6,10,13,10,8.152,35.0769
850,2019,6,10,13,15,8.153,35.0769
851,2019,6,10,13,20,8.154,35.0779
852,2019,6,10,13,25,8.155,35.0779
853,2019,6,10,13,30,8.156,35.0789
854,2019,6,10,13,35,8.157,35.0769
855,2019,6,10,13,40,8.157,35.0779
856,2019,6,10,13,45,8.157,35.0789
857,2019,6,10,13,50,8.157,35.0789
858,2019,6,10,13,55,8.157,35.0779
859,2019,6,10,14,0,8.158,35.0779
860,2019,6,10,14,5,8.16,35.0769
861,2019,6,10,14,10,8.161,35.0769
862,2019,6,10,14,15,8.161,35.0779
863,2019,6,10,14,20,8.165,35.0769
864,2019,6,10,14,25,8.169,35.0769
865,2019,6,10,14,30,8.17,35.0759
866,2019,6,10,14,35,8.17,35.0769
867,2019,6,10,14,40,8.174,35.0769
868,2019,6,10,14,45,8.176,35.0769
869,2019,6,10,14,50,8.177,35.0759
870,2019,6,10,14,55,8.175,35.0769
871,2019,6,10,15,0,8.173,35.0769
872,2019,6,10,15,5,8.172,35.0769
873,2019,6,10,15,10,8.17,35.0779
874,2019,6,10,15,15,8.169,35.0769
875,2019,6,10,15,20,8.169,35.0769
876,2019,6,10,15,25,8.169,35.0779
877,2019,6,10,15,30,8.17,35.0779
878,2019,6,10,15,35,8.168,35.0769
879,2019,6,10,15,40,8.167,35.0769
880,2019,6,10,15,45,8.165,35.0779
881,2019,6,10,15,50,8.164,35.0779
882,2019,6,10,15,55,8.16,35.0789
883,2019,6,10,16,0,8.158,35.0799
884,2019,6,10,16,5,8.158,35.0789
885,2019,6,10,16,10,8.159,35.0769
886,2019,6,10,16,15,8.164,35.0769
887,2019,6,10,16,20,8.166,35.0749
888,2019,6,10,16,25,8.171,35.0749
889,2019,6,10,16,30,8.174,35.0749
890,2019,6,10,16,35,8.176,35.0729
891,2019,6,10,16,40,8.175,35.0739
892,2019,6,10,16,45,8.174,35.0729
893,2019,6,10,16,50,8.176,35.0709
894,2019,6,10,16,55,8.175,35.0669
895,2019,6,10,17,0,8.171,35.0679
896,2019,6,10,17,5,8.172,35.0679
897,2019,6,10,17,10,8.174,35.0679
898,2019,6,10,17,15,8.176,35.0669
899,2019,6,10,17,20,8.179,35.0679
900,2019,6,10,17,25,8.182,35.0679
901,2019,6,10,17,30,8.182,35.0699
902,2019,6,10,17,35,8.184,35.0709
903,2019,6,10,17,40,8.182,35.0729
904,2019,6,10,17,45,8.184,35.0709
905,2019,6,10,17,50,8.185,35.0699
906,2019,6,10,17,55,8.182,35.0709
907,2019,6,10,18,0,8.182,35.0719
908,2019,6,10,18,5,8.183,35.0699
909,2019,6,10,18,10,8.18,35.0729
910,2019,6,10,18,15,8.179,35.0719
911,2019,6,10,18,20,8.176,35.0739
912,2019,6,10,18,25,8.177,35.0709
913,2019,6,10,18,30,8.177,35.0709
914,2019,6,10,18,35,8.178,35.0699
915,2019,6,10,18,40,8.179,35.0699
916,2019,6,10,18,45,8.175,35.0719
917,2019,6,10,18,50,8.175,35.0719
918,2019,6,10,18,55,8.174,35.0699
919,2019,6,10,19,0,8.172,35.0719
920,2019,6,10,19,5,8.17,35.0719
921,2019,6,10,19,10,8.173,35.0719
922,2019,6,10,19,15,8.169,35.0719
923,2019,6,10,19,20,8.169,35.0719
924,2019,6,10,19,25,8.169,35.0719
925,2019,6,10,19,30,8.168,35.0709
926,2019,6,10,19,35,8.167,35.0719
927,2019,6,10,19,40,8.167,35.0739
928,2019,6,10,19,45,8.167,35.0709
929,2019,6,10,19,50,8.165,35.0729
930,2019,6,10,19,55,8.165,35.0729
931,2019,6,10,20,0,8.165,35.0739
932,2019,6,10,20,5,8.167,35.0759
933,2019,6,10,20,10,8.167,35.0749
934,2019,6,10,20,15,8.167,35.0749
935,2019,6,10,20,20,8.167,35.0759
936,2019,6,10,20,25,8.168,35.0749
937,2019,6,10,20,30,8.167,35.0749
938,2019,6,10,20,35,8.168,35.0749
939,2019,6,10,20,40,8.169,35.0749
940,2019,6,10,20,45,8.169,35.0749
941,2019,6,10,20,50,8.169,35.0759
942,2019,6,10,20,55,8.171,35.0749
943,2019,6,10,21,0,8.171,35.0749
944,2019,6,10,21,5,8.172,35.0749
945,2019,6,10,21,10,8.173,35.0759
946,2019,6,10,21,15,8.174,35.0759
947,2019,6,10,21,20,8.175,35.0749
948,2019,6,10,21,25,8.174,35.0749
949,2019,6,10,21,30,8.175,35.0749
950,2019,6,10,21,35,8.177,35.0749
951,2019,6,10,21,40,8.177,35.0729
952,2019,6,10,21,45,8.177,35.0739
953,2019,6,10,21,50,8.179,35.0739
954,2019,6,10,21,55,8.18,35.0749
955,2019,6,10,22,0,8.18,35.0749
956,2019,6,10,22,5,8.178,35.0739
957,2019,6,10,22,10,8.179,35.0739
958,2019,6,10,22,15,8.18,35.0739
959,2019,6,10,22,20,8.177,35.0739
960,2019,6,10,22,25,8.177,35.0719
961,2019,6,10,22,30,8.177,35.0729
962,2019,6,10,22,35,8.176,35.0749
963,2019,6,10,22,40,8.176,35.0749
964,2019,6,10,22,45,8.176,35.0759
965,2019,6,10,22,50,8.175,35.0759
966,2019,6,10,22,55,8.172,35.0749
967,2019,6,10,23,0,8.17,35.0749
968,2019,6,10,23,5,8.166,35.0769
969,2019,6,10,23,10,8.164,35.0789
970,2019,6,10,23,15,8.162,35.0789
971,2019,6,10,23,20,8.159,35.0779
972,2019,6,10,23,25,8.153,35.0779
973,2019,6,10,23,30,8.156,35.0789
974,2019,6,10,23,35,8.162,35.0789
975,2019,6,10,23,40,8.165,35.0789
976,2019,6,10,23,45,8.165,35.0789
977,2019,6,10,23,50,8.163,35.0789
978,2019,6,10,23,55,8.163,35.0779
979,2019,6,11,0,0,8.16,35.0779
980,2019,6,11,0,5,8.157,35.0789
981,2019,6,11,0,10,8.156,35.0789
982,2019,6,11,0,15,8.157,35.0789
983,2019,6,11,0,20,8.159,35.0789
984,2019,6,11,0,25,8.159,35.0789
985,2019,6,11,0,30,8.161,35.0789
986,2019,6,11,0,35,8.163,35.0789
987,2019,6,11,0,40,8.163,35.0789
988,2019,6,11,0,45,8.165,35.0779
989,2019,6,11,0,50,8.163,35.0779
990,2019,6,11,0,55,8.164,35.0779
991,2019,6,11,1,0,8.165,35.0769
992,2019,6,11,1,5,8.165,35.0769
993,2019,6,11,1,10,8.163,35.0789
994,2019,6,11,1,15,8.163,35.0779
995,2019,6,11,1,20,8.162,35.0779
996,2019,6,11,1,25,8.16,35.0779
997,2019,6,11,1,30,8.159,35.0789
998,2019,6,11,1,35,8.159,35.0789
999,2019,6,11,1,40,8.161,35.0779
1000,2019,6,11,1,45,8.161,35.0749
1001,2019,6,11,1,50,8.162,35.0739
1002,2019,6,11,1,55,8.162,35.0759
1003,2019,6,11,2,0,8.158,35.0769
1004,2019,6,11,2,5,8.159,35.0769
1005,2019,6,11,2,10,8.154,35.0779
1006,2019,6,11,2,15,8.154,35.0779
1007,2019,6,11,2,20,8.152,35.0769
1008,2019,6,11,2,25,8.152,35.0759
1009,2019,6,11,2,30,8.15,35.0739
1010,2019,6,11,2,35,8.151,35.0699
1011,2019,6,11,2,40,8.149,35.0709
1012,2019,6,11,2,45,8.148,35.0719
1013,2019,6,11,2,50,8.149,35.0729
1014,2019,6,11,2,55,8.146,35.0739
1015,2019,6,11,3,0,8.145,35.0759
1016,2019,6,11,3,5,8.144,35.0769
1017,2019,6,11,3,10,8.143,35.0769
1018,2019,6,11,3,15,8.143,35.0769
1019,2019,6,11,3,20,8.144,35.0749
1020,2019,6,11,3,25,8.142,35.0769
1021,2019,6,11,3,30,8.144,35.0779
1022,2019,6,11,3,35,8.144,35.0779
1023,2019,6,11,3,40,8.144,35.0779
1024,2019,6,11,3,45,8.143,35.0789
1025,2019,6,11,3,50,8.144,35.0739
1026,2019,6,11,3,55,8.145,35.0719
1027,2019,6,11,4,0,8.145,35.0699
1028,2019,6,11,4,5,8.146,35.0709
1029,2019,6,11,4,10,8.145,35.0719
1030,2019,6,11,4,15,8.145,35.0719
1031,2019,6,11,4,20,8.144,35.0719
1032,2019,6,11,4,25,8.144,35.0679
1033,2019,6,11,4,30,8.143,35.0679
1034,2019,6,11,4,35,8.143,35.0689
1035,2019,6,11,4,40,8.143,35.0689
1036,2019,6,11,4,45,8.142,35.0699
1037,2019,6,11,4,50,8.142,35.0719
1038,2019,6,11,4,55,8.143,35.0719
1039,2019,6,11,5,0,8.142,35.0709
1040,2019,6,11,5,5,8.142,35.0719
1041,2019,6,11,5,10,8.142,35.0719
1042,2019,6,11,5,15,8.143,35.0719
1043,2019,6,11,5,20,8.143,35.0709
1044,2019,6,11,5,25,8.143,35.0709
1045,2019,6,11,5,30,8.143,35.0709
1046,2019,6,11,5,35,8.143,35.0699
1047,2019,6,11,5,40,8.143,35.0689
1048,2019,6,11,5,45,8.141,35.0649
1049,2019,6,11,5,50,8.144,35.0609
1050,2019,6,11,5,55,8.142,35.0629
1051,2019,6,11,6,0,8.142,35.0669
1052,2019,6,11,6,5,8.142,35.0689
1053,2019,6,11,6,10,8.141,35.0709
1054,2019,6,11,6,15,8.143,35.0709
1055,2019,6,11,6,20,8.144,35.0729
1056,2019,6,11,6,25,8.141,35.0719
1057,2019,6,11,6,30,8.142,35.0719
1058,2019,6,11,6,35,8.143,35.0729
1059,2019,6,11,6,40,8.144,35.0719
1060,2019,6,11,6,45,8.143,35.0729
1061,2019,6,11,6,50,8.142,35.0729
1062,2019,6,11,6,55,8.142,35.0729
1063,2019,6,11,7,0,8.143,35.0739
1064,2019,6,11,7,5,8.145,35.0729
1065,2019,6,11,7,10,8.16,35.0749
1066,2019,6,11,7,15,8.163,35.0739
1067,2019,6,11,7,20,8.159,35.0709
1068,2019,6,11,7,25,8.163,35.0749
1069,2019,6,11,7,30,8.167,35.0699
1070,2019,6,11,7,35,8.173,35.0719
1071,2019,6,11,7,40,8.172,35.0669
1072,2019,6,11,7,45,8.16,35.0699
1073,2019,6,11,7,50,8.165,35.0779
1074,2019,6,11,7,55,8.162,35.0759
1075,2019,6,11,8,0,8.17,35.0739
1076,2019,6,11,8,5,8.161,35.0739
1077,2019,6,11,8,10,8.159,35.0729
1078,2019,6,11,8,15,8.156,35.0749
1079,2019,6,11,8,20,8.159,35.0739
1080,2019,6,11,8,25,8.162,35.0749
1081,2019,6,11,8,30,8.158,35.0749
1082,2019,6,11,8,35,8.159,35.0759
1083,2019,6,11,8,40,8.156,35.0749
1084,2019,6,11,8,45,8.155,35.0749
1085,2019,6,11,8,50,8.159,35.0729
1086,2019,6,11,8,55,8.158,35.0719
1087,2019,6,11,9,0,8.155,35.0739
1088,2019,6,11,9,5,8.155,35.0749
1089,2019,6,11,9,10,8.156,35.0719
1090,2019,6,11,9,15,8.156,35.0739
1091,2019,6,11,9,20,8.157,35.0749
1092,2019,6,11,9,25,8.157,35.0749
1093,2019,6,11,9,30,8.157,35.0759
1094,2019,6,11,9,35,8.158,35.0759
1095,2019,6,11,9,40,8.159,35.0769
1096,2019,6,11,9,45,8.163,35.0739
1097,2019,6,11,9,50,8.16,35.0779
1098,2019,6,11,9,55,8.158,35.0769
1099,2019,6,11,10,0,8.161,35.0759
1100,2019,6,11,10,5,8.159,35.0769
1101,2019,6,11,10,10,8.161,35.0799
1102,2019,6,11,10,15,8.161,35.0779
1103,2019,6,11,10,20,8.16,35.0799
1104,2019,6,11,10,25,8.161,35.0799
1105,2019,6,11,10,30,8.155,35.0809
1106,2019,6,11,10,35,8.154,35.0799
1107,2019,6,11,10,40,8.154,35.0799
1108,2019,6,11,10,45,8.153,35.0799
1109,2019,6,11,10,50,8.156,35.0799
1110,2019,6,11,10,55,8.159,35.0809
1111,2019,6,11,11,0,8.16,35.0809
1112,2019,6,11,11,5,8.164,35.0819
1113,2019,6,11,11,10,8.164,35.0809
1114,2019,6,11,11,15,8.162,35.0809
1115,2019,6,11,11,20,8.165,35.0799
1116,2019,6,11,11,25,8.163,35.0799
1117,2019,6,11,11,30,8.162,35.0799
1118,2019,6,11,11,35,8.161,35.0799
1119,2019,6,11,11,40,8.161,35.0789
1120,2019,6,11,11,45,8.162,35.0789
1121,2019,6,11,11,50,8.163,35.0799
1122,2019,6,11,11,55,8.165,35.0799
1123,2019,6,11,12,0,8.166,35.0799
1124,2019,6,11,12,5,8.166,35.0799
1125,2019,6,11,12,10,8.165,35.0799
1126,2019,6,11,12,15,8.165,35.0799
1127,2019,6,11,12,20,8.166,35.0809
1128,2019,6,11,12,25,8.171,35.0789
1129,2019,6,11,12,30,8.168,35.0799
1130,2019,6,11,12,35,8.168,35.0799
1131,2019,6,11,12,40,8.168,35.0799
1132,2019,6,11,12,45,8.169,35.0799
1133,2019,6,11,12,50,8.172,35.0809
1134,2019,6,11,12,55,8.175,35.0809
1135,2019,6,11,13,0,8.178,35.0809
1136,2019,6,11,13,5,8.179,35.0809
1137,2019,6,11,13,10,8.181,35.0799
1138,2019,6,11,13,15,8.182,35.0809
1139,2019,6,11,13,20,8.183,35.0799
1140,2019,6,11,13,25,8.182,35.0799
1141,2019,6,11,13,30,8.183,35.0799
1142,2019,6,11,13,35,8.182,35.0799
1143,2019,6,11,13,40,8.181,35.0799
1144,2019,6,11,13,45,8.18,35.0799
1145,2019,6,11,13,50,8.18,35.0799
1146,2019,6,11,13,55,8.182,35.0799
1147,2019,6,11,14,0,8.185,35.0799
1148,2019,6,11,14,5,8.189,35.0799
1149,2019,6,11,14,10,8.193,35.0789
1150,2019,6,11,14,15,8.193,35.0789
1151,2019,6,11,14,20,8.193,35.0789
1152,2019,6,11,14,25,8.192,35.0789
1153,2019,6,11,14,30,8.194,35.0799
1154,2019,6,11,14,35,8.194,35.0779
1155,2019,6,11,14,40,8.194,35.0779
1156,2019,6,11,14,45,8.195,35.0789
1157,2019,6,11,14,50,8.195,35.0789
1158,2019,6,11,14,55,8.198,35.0789
1159,2019,6,11,15,0,8.201,35.0799
1160,2019,6,11,15,5,8.203,35.0799
1161,2019,6,11,15,10,8.205,35.0789
1162,2019,6,11,15,15,8.207,35.0789
1163,2019,6,11,15,20,8.208,35.0789
1164,2019,6,11,15,25,8.208,35.0779
1165,2019,6,11,15,30,8.206,35.0799
1166,2019,6,11,15,35,8.205,35.0799
1167,2019,6,11,15,40,8.204,35.0799
1168,2019,6,11,15,45,8.203,35.0769
1169,2019,6,11,15,50,8.203,35.0749
1170,2019,6,11,15,55,8.199,35.0789
1171,2019,6,11,16,0,8.199,35.0779
1172,2019,6,11,16,5,8.199,35.0769
1173,2019,6,11,16,10,8.2,35.0769
1174,2019,6,11,16,15,8.204,35.0769
1175,2019,6,11,16,20,8.204,35.0759
1176,2019,6,11,16,25,8.204,35.0749
1177,2019,6,11,16,30,8.205,35.0759
1178,2019,6,11,16,35,8.205,35.0749
1179,2019,6,11,16,40,8.206,35.0729
1180,2019,6,11,16,45,8.207,35.0719
1181,2019,6,11,16,50,8.212,35.0739
1182,2019,6,11,16,55,8.23,35.0759
1183,2019,6,11,17,0,8.235,35.0749
1184,2019,6,11,17,5,8.236,35.0709
1185,2019,6,11,17,10,8.239,35.0709
1186,2019,6,11,17,15,8.237,35.0699
1187,2019,6,11,17,20,8.237,35.0689
1188,2019,6,11,17,25,8.23,35.0719
1189,2019,6,11,17,30,8.242,35.0699
1190,2019,6,11,17,35,8.242,35.0709
1191,2019,6,11,17,40,8.244,35.0709
1192,2019,6,11,17,45,8.246,35.0709
1193,2019,6,11,17,50,8.246,35.0719
1194,2019,6,11,17,55,8.238,35.0759
1195,2019,6,11,18,0,8.226,35.0769
1196,2019,6,11,18,5,8.228,35.0749
1197,2019,6,11,18,10,8.233,35.0719
1198,2019,6,11,18,15,8.23,35.0739
1199,2019,6,11,18,20,8.23,35.0739
1200,2019,6,11,18,25,8.227,35.0699
1201,2019,6,11,18,30,8.23,35.0679
1202,2019,6,11,18,35,8.245,35.0639
1203,2019,6,11,18,40,8.254,35.0639
1204,2019,6,11,18,45,8.259,35.0649
1205,2019,6,11,18,50,8.25,35.0699
1206,2019,6,11,18,55,8.249,35.0699
1207,2019,6,11,19,0,8.245,35.0699
1208,2019,6,11,19,5,8.245,35.0699
1209,2019,6,11,19,10,8.237,35.0729
1210,2019,6,11,19,15,8.233,35.0719
1211,2019,6,11,19,20,8.234,35.0719
1212,2019,6,11,19,25,8.234,35.0709
1213,2019,6,11,19,30,8.233,35.0709
1214,2019,6,11,19,35,8.229,35.0709
1215,2019,6,11,19,40,8.226,35.0719
1216,2019,6,11,19,45,8.221,35.0739
1217,2019,6,11,19,50,8.214,35.0739
1218,2019,6,11,19,55,8.209,35.0739
1219,2019,6,11,20,0,8.206,35.0739
1220,2019,6,11,20,5,8.209,35.0729
1221,2019,6,11,20,10,8.207,35.0709
1222,2019,6,11,20,15,8.204,35.0719
1223,2019,6,11,20,20,8.202,35.0719
1224,2019,6,11,20,25,8.201,35.0729
1225,2019,6,11,20,30,8.197,35.0739
1226,2019,6,11,20,35,8.196,35.0739
1227,2019,6,11,20,40,8.19,35.0749
1228,2019,6,11,20,45,8.189,35.0739
1229,2019,6,11,20,50,8.188,35.0739
1230,2019,6,11,20,55,8.186,35.0739
1231,2019,6,11,21,0,8.183,35.0749
1232,2019,6,11,21,5,8.182,35.0749
1233,2019,6,11,21,10,8.179,35.0759
1234,2019,6,11,21,15,8.18,35.0759
1235,2019,6,11,21,20,8.182,35.0759
1236,2019,6,11,21,25,8.184,35.0759
1237,2019,6,11,21,30,8.185,35.0779
1238,2019,6,11,21,35,8.189,35.0759
1239,2019,6,11,21,40,8.192,35.0769
1240,2019,6,11,21,45,8.192,35.0759
1241,2019,6,11,21,50,8.193,35.0769
1242,2019,6,11,21,55,8.194,35.0749
1243,2019,6,11,22,0,8.191,35.0749
1244,2019,6,11,22,5,8.192,35.0749
1245,2019,6,11,22,10,8.192,35.0759
1246,2019,6,11,22,15,8.193,35.0739
1247,2019,6,11,22,20,8.191,35.0749
1248,2019,6,11,22,25,8.192,35.0739
1249,2019,6,11,22,30,8.193,35.0729
1250,2019,6,11,22,35,8.193,35.0739
1251,2019,6,11,22,40,8.195,35.0739
1252,2019,6,11,22,45,8.196,35.0729
1253,2019,6,11,22,50,8.196,35.0749
1254,2019,6,11,22,55,8.198,35.0759
